platform,komentar,timestamp,sentimen
YouTube,"Timnas tanpa naturalisasi akan berkembang di bawah ""kepelatahian"" towel",1 tahun yang lalu,
YouTube,Yg lokal liga 1 pasing aja salah terus apalagi depanya cuma lari lari aja payah,1 tahun yang lalu,
YouTube,wajar saja tidak maju² pada jamannya itu lah dia hanya ingin menghancurkan timnas sekarang yg sudah maju,1 tahun yang lalu,
YouTube,Sengaja bngt metro dan tv1 buat naikin rating,1 tahun yang lalu,
YouTube,Metro ketagihan bgd ngundang Nguyen Towel,1 tahun yang lalu,
YouTube,Kalo Lihat Towel Aku Bjejelin Sendal😂😂😂,1 tahun yang lalu,
YouTube,Wkwkwk jadi Iget Naturalisasi Ala Towel😂😂😂 Yang Dinaturalisasi Pemain Sepuh Semua😂😂😂😂 itulah Towel,1 tahun yang lalu,
YouTube,Wkwkwk jadi Iget Naturalisasi Ala Towel😂😂😂 Yang Dinaturalisasi Pemain Sepuh Semua😂😂😂😂 itulah Towel,1 tahun yang lalu,
YouTube,"Sudah bagus tim nasional yg skrng,, jauh bgus nya dengan timnas yg jaman tempo dulu",1 tahun yang lalu,
YouTube,Towel ngmong apa sih .orang kaya gitu di kasih panggung,1 tahun yang lalu,
YouTube,"Towel di perlakukan seperti pemain Malaysia saja, Faisal Halim. Lumayan gak berisik dan provokatif😄",1 tahun yang lalu,
YouTube,Bung TWL ini gga pernah nonton klarifikasi ratu tisha. Ratu tisha pernah ngomong kalau program pemain doaspora ini bukan untuk jangka panjang tapi program ini dijalankan sembari memperbaiki timnas kelompok umur dulu.,1 tahun yang lalu,
YouTube,"Bung TWL ini kalau makin dibiarin ngomong di media, bisa2 coach STY menjadi jenuh dan ninggalin timnas. Dan apabila itu terjadi, pasti akan berdampak pada kejatuhan timnas lagi di masa depan. Apa yg dibangun sekarang akan jadi sia2. Pada akhirnya kita akan menjadi tim level a ep ep lagi seperti yg diharapkan bung TWL.",1 tahun yang lalu,
YouTube,Maaf metro tv saya unsubsrice,1 tahun yang lalu (diedit),
YouTube,Lokal Preet!! Iri dan takut bersaing .. Makanya selalu di goreng2 itu-itu aja hahahhhhahahahhahaa,1 tahun yang lalu,
YouTube,"Si towel kenapa gak dari dulu jamanya naturalisasi irfan bachdim dkk gak di kritik??? Kenapa baru sekarang nih si towelll ngritik, sebenarnya ini towell bukan pengamat, tpi pengritik yang tidak puas dengan kinerja STY, dulu dia di pssi nya si NURDIN HALID kerjanya ngapain aja??? Lu aja gak mau di kritik tapi sok jadi pengkritik nih towell",1 tahun yang lalu,
YouTube,Uuuuh bosaaaaan ngebahas topik keirian si dower😮😮😮😮,1 tahun yang lalu,
YouTube,Penjelasan itu mau ngertikah Bung Towel?,1 tahun yang lalu,
YouTube,"1 juta termasuk si welly yg kontra, 200 juta yang pro, dan 74 juta abstain (gak tau dan gak suka sepakbola) 😂",1 tahun yang lalu (diedit),
YouTube,"Mudah""n towel nnti ada yg nyiram pake aer keras mukanya ky di Malaysia... Biar gk da di tv"" n di youtube lg... Aamiin....",1 tahun yang lalu,
YouTube,"Mungkin sty lebih tau waktu itu tentang apa yang terjadi terhadap ""mental"" para pemain lokal,  seiring berjalannya waktu, mental para pemain lokal bisa diubah salah satunya dengan  kedatangan pemain diaspora, gap nya antara agustus ke mei itu lumayan untuk mengubah mental.

Bukan ucapannya gugur mas towel, tetapi seiring berjalannya waktu pemain lokal ini sudah bisa ""mengimbangi"" mental pemain abroad.

Gimana jawaban saya, lebih bagus kan!",1 tahun yang lalu,
YouTube,"knp mtro tv gk tanya towel ap prestasinya saat brtugas di pssi,kok skrang mlah selalu mengkritik  pssi n sty,yg skrang yg jlas"" ad progres pningkatanya",1 tahun yang lalu,
YouTube,Metro konti narsum sperti towel masih di undang,1 tahun yang lalu,
YouTube,"Setuju Naturalisasi, Pecat Sin Tae Young, Ganti Mourinho, Atau pelatih Jepang..",1 tahun yang lalu,
YouTube,Lokal kalah kualitas.. lanjutkan naturalisasi..yg penting Indonesia lolos piala dunia ...dari pada ngk dapat apa2,1 tahun yang lalu,
YouTube,ini towel sudah ngawur kemana mana ngomongnya masih aja diundang,1 tahun yang lalu,
YouTube,"Melawan arus terus dia biar dipanggil ke media sana-sini, pemasukan lancar.",1 tahun yang lalu,
YouTube,Towel anjnggggggg gunamu apa,1 tahun yang lalu,
YouTube,Tw tw,1 tahun yang lalu,
YouTube,"Bentar tiwel kasih dulu pak Hamdan ngomong, asal motong pembicaraan, itu sfh kehilatan mulud besar, nanti  si tiwel gantikan sty, bisa nggak sitiwel melatih, saya melihat muka nya sitiwel itu muak nek, mulud besar   , si iqbal ikut ikutan kaya pengamat  bola , stres sdh 01 kalah beralih ke  pengmat bola, mulud besar
Cocook 2 nya si mulud besar, sepenting  rakyat senang ngapain ngurusi si mulud besar Towelllll",1 tahun yang lalu,
YouTube,Ini pelanggaran Ham ......... Anti naturalisasi.......picik sekali otaknya.....terlalu diskriminasi........mendikotomi ...........  Logika bolanya mau maju tidak sepak bola indonesia...????,1 tahun yang lalu,
YouTube,"Towel si bacot , towel monyet  sama sebelahnya iqbal sama orang2 mulut besar,",1 tahun yang lalu,
YouTube,"kau denger tuh wel, kata bung hamdan",1 tahun yang lalu,
YouTube,Woooy kocak Lo pikir. Peran ivar jener  Natan Tjoe ngk penting ap Lo nilai penampilan pemain dari kontribusi gol Ama asist peran lini tengah penting kocak hdeee,1 tahun yang lalu,
YouTube,Gw ga suka lihat sitowel bicaranya ngeyel ..cari duit nya jadi orang dibenci as indonesia ..kasihan keluarganya gmn di masyarakat,1 tahun yang lalu,
YouTube,"hati-hati well jangan terlalu blunder, bisa dikorek2 ET lhoo 🤣",1 tahun yang lalu,
YouTube,"Kalau mau maju sebaiknya semua naturalisasi, dari pemain, pelatih, pengurus dan pembina wajib naturalisasi, kalau perlu supporter dan penonton juga naturalisasi.  NATURALISASI TOTAL ADALAH KOENTJI 🔥🔥🔥🔥",1 tahun yang lalu,
YouTube,Sangkin mengakar kebencian kepada sty  apapun segala cara di lakukan padahal tetep towel itu mbulettt,1 tahun yang lalu,
YouTube,"Cuman Di Negara kita saja pengamat sepak bola yang tidak pemaen bola,Lucu jadinya😂😂😂😂 Sudah tidak nyambung,Dan tidak nyambungnya lagi acara tv yang ngundang😂😂😂 soplak",1 tahun yang lalu,
YouTube,Indonesia klau ngga ada pemain keturunan bakalan ngga maju susah buat menang lawan vietnam malaysia thailand.,1 tahun yang lalu,
YouTube,Pengen gua kepret tu si towel anjr. Otak nya gtu amat ya,1 tahun yang lalu,
YouTube,Kalo semua memuji2 ya ga seru lah 😂,1 tahun yang lalu,
YouTube,Dasar oranggila ini towel,1 tahun yang lalu,
YouTube,"Towel mantop beda n menang lagi, yuk mimpi juara asean dulu aja 😂",1 tahun yang lalu,
YouTube,Setelah tv one terbitlah metro,1 tahun yang lalu,
YouTube,Towel emang udah benci sama STY apa yg di buat tetap salah...karena udah didasari beci...,1 tahun yang lalu,
YouTube,Acara sampah..terus towel di kasih panggung...,1 tahun yang lalu,
YouTube,si towel itu udah makan apa ya ko gitu ya isi otaknya,1 tahun yang lalu,
YouTube,Tompel lg asem,1 tahun yang lalu,
YouTube,Towel towel,1 tahun yang lalu,
YouTube,towel keliatan makin keliatan Gobloknya,1 tahun yang lalu,
YouTube,Liat gak tadi pemaen lokal kita pegang bola lemot di serobot terus sama pemaen guinea.. kurang AGRESIFITAS .,1 tahun yang lalu,
YouTube,Pertanyaan trus wel towel,1 tahun yang lalu,
YouTube,Wuihhh Pak Hamedan Keren ... mantap,1 tahun yang lalu,
YouTube,"towel ini kok benci bgt sama sty, ada apa wel",1 tahun yang lalu,
YouTube,"Basi modal bacot. Kalau mau indo pride, buat jaringan dari bawah hingga usia U23 kompetisi di setiap daerah. Jangan bacot doang, ga mau naturalisasi makanya buat kompetisi dari bawah andanya",1 tahun yang lalu,
YouTube,Jabgan dianggap pendapat si Towel itu sampah,1 tahun yang lalu,
YouTube,Salud bung hamedan.....di keroyokkk.. towell .. ngeyelll,1 tahun yang lalu,
YouTube,"Cukup satu pertanyaan aja buwat towel bro,maunya apa gitu aja dgn sty.cukup",1 tahun yang lalu,
YouTube,Fix towel tuh 1.benci naturalisasi 2.benci sty..... Liat aja dari dia komentar dari awal dia  emang ga suka ke 2 itu susah emang kalau orang keras kepala mah.... Next time lagi ga usah di undang di TV napa bosen gw liatnya,1 tahun yang lalu,
YouTube,Ngomong bola yg ngomong orang politik 🤣🤣🤣🤣🤣🤣🤣,1 tahun yang lalu,
YouTube,Ternyata media sekrang kaya bgni sukanya sma orang2 yg bikin kisruh miris ya,1 tahun yang lalu,
YouTube,Well...Towell...bikin kisruh aja..,1 tahun yang lalu,
YouTube,Diammoko kau towel..itu urusan sty dan pak erik,1 tahun yang lalu,
YouTube,YANG PENTING SUARA TOWEL GAK ADA NGARUHNYA UNTUK BANGSA INDONESIA ....,1 tahun yang lalu,
YouTube,Metro TV kek anjg,1 tahun yang lalu,
YouTube,Bikin petisi tolak towel yuk...,1 tahun yang lalu,
YouTube,Bolehkah saya satu ring sama towel,1 tahun yang lalu,
YouTube,"MENTAL TIMNAS INDONESIA TIDAK DIJATUHKAN LAWAN TAPI DIJATUHKAN OLEH ORANG ORANG KAYA GINI ,,,TOWEL ITU HANYA HENYA MEMMATAHKAN MENTAL TIMNAS JIKA MEDIA TERUS MNERUS MEMBERIKAN SUARANYA APAKAH KITA TERUS TERPURUK TIMNAS INDONESIA ..STOPLAH ANAK MUDA BUTUH DUKUNGAN BIARKAN STY BEKERJA ,,,",1 tahun yang lalu,
YouTube,Towel setan .. ini asli mafia,1 tahun yang lalu,
YouTube,LEBIH BAIK TOWEL GAK ADA DI INDONESIA ENEK LIHATNYA NGAPAIN KASIAN PEMAIN TIMNAS YANG BERJUANG,1 tahun yang lalu,
YouTube,"TV Indonesia hanya mengejar rating dgn mengundang manusia kayak towel yg merusak konsetrasi pemain, liatlah sekarang elkan baggot gk mau bergabung dgn timnas u 23 karena omongan si paling legenda si tua anjas asmara",1 tahun yang lalu,
YouTube,Si gaje,1 tahun yang lalu,
YouTube,"Gi Mana Pemain Lokal Bakal Berkembang Dan Dapat Jam Terbang
Liganya Aja Kebanyakan Pemain Asing
Malah Sudah Terendus Wacana Liga 1 bakal Pakai 8 asing
Berani Gak Tuh Si Toel.. Kririk pt Lib",1 tahun yang lalu (diedit),
YouTube,"Bodoh... Klo ada org asing main di lndonesia, pada intinya liga 1 aja butuh pemain asing, giliran diaspora ksmu ngk suka. ... Itu saking cintanya pd indonesia ...bodoh,yg pro tiwel.... Itu pnghianat.. Cok",1 tahun yang lalu,
YouTube,Si toel suruh makan taik jk,1 tahun yang lalu,
YouTube,"Pak hamdan pinter bgt...untung lu ikbal pak hamdan ga dipolitik kalo dia masuk politik digerus lu ikbal...
Pelangapelongo lu ngapain ikut2n bahas sepakbola...",1 tahun yang lalu,
YouTube,Yg membelah publik bola itu towel BRENGSEK,1 tahun yang lalu,
YouTube,"Bung tower cuma jago berkomter dan cari panggung.. Knp G da yg brni televisi nanya k bung tower.. 

Tolong tanyakan k bang tower dr kami pencinta sepakbola Indonesia

""Saat anda d dlm PSSI apa anda kerjakan dan hasil yg bisa d nikmatin percinta sepakbola Indonesia""",1 tahun yang lalu,
YouTube,Asuwelll,1 tahun yang lalu,
YouTube,"TOWEL perlu di deportasi.
Itu MAFIA bro Towel MAFIA
dia waktu di PSSI jadi calo 
dan NOL prestasi",1 tahun yang lalu (diedit),
YouTube,"Bosan lihat ngomongan si towel dia selalu mencerittakan  yg sudah busuk dan selalu menyerang sty dan tdk pernah mengakui jerih payah sty yg sudah memberikan yg terbaik bagi bangsa kita ini , ini lah pengamat abal2 , towel gimana jago nya pemain kalau tdk ada pelatih sama aja bunuh diri",1 tahun yang lalu,
YouTube,Pemain mental juara mau dicaci kaya apa mau dipuji kaya apa juga ga bakalan drop mentalnya ...  😂😂,1 tahun yang lalu,
YouTube,"Masih aja bahas Naturalisasi, bahas tu yang positif, membangun untuk kemajuan, bahas yg kayak ginian malah memecah belah bangsa. 
Intinya siapa saja yang main bawa negara Indonesia itu wajib kita dukung",1 tahun yang lalu,
YouTube,"Kasih terang mereka pak hamdan..apalagi si towel...ajak jalan2 pikirannya,,

Antara akal2n abu nawas vesi 62+ harus dibedakan dgn olahraga khususnya sepakbola.. ne orang cm cakap mencari salah, tidak sbliknys..ada misi khusus dibalik kepemimpinan pak et,,,dg mnjdikan coach sty sbg sasaran, sbb terpilih di zaman pak IB. Kemudian tentg kelemahan yg disampaikan dulu tentg klemahan pemain timnas dulu, justru skrg diributin. Seolah2 dipaksakan tu alibi hadir demi terlihat idealism kritis. Sbb alibi2 yg lainnya, sudah terbantahkan semua dan terjawab dg nilai sangat memuaskan...
Fakta yg tersembunyi, Sebanrnya diapun sadar dan mengakui pencapaian timnas dg pelatihnya adalah coach sty..haha
Susah beradu argumen.. dg...piakak .. sklipun yg kita sampaikan adalah kebenaran..",1 tahun yang lalu (diedit),
YouTube,Boleh gak sih orang dengki seperti dia di jadikan tumbal buat kkb😂,1 tahun yang lalu,
YouTube,"Inilah tokoh yg memecah persatuan di Indonesia.. Ga bisa main bola mlh memojokan apa yg sdh dilakukan Eric Tohir... Komentar nya Sangat membenci sekali.. 
Apa dendam nya beliau ya..??",1 tahun yang lalu,
YouTube,Saya setuju Naturalisasi. Dengan 1 catatan.  Pemain dalam S 11. 40% Pemain Naturalisasi 60% Pemain Lokal.,1 tahun yang lalu,
YouTube,Ini cuma karena duit 🤭,1 tahun yang lalu,
YouTube,tawel cauncuuk....,1 tahun yang lalu,
YouTube,Pernyataan lu yg memecah belah towel,1 tahun yang lalu,
YouTube,Tapi Lo toel semakin lama bacot Lo ga bisa diem ni orang harus di karungin juga ni,1 tahun yang lalu,
YouTube,munapik ngomong nya si towel,1 tahun yang lalu,
YouTube,"Di bola ada towel,di pemerintah ada rocky gerung.kalo mereka di satukan maka heboh indonesia...
Sekali kali coba di gabung atau di undang mereka ber2 satu panggung....",1 tahun yang lalu,
YouTube,Pingin banget nyiram air ker4s ke towel 🤬,1 tahun yang lalu,
YouTube,Jijik lihat. Muka towel yg dibhaas itu2 aja,1 tahun yang lalu,
YouTube,"Kalau mau chalenge gampang
Bung towel kan tau semua pemain bola tuh....suruh bentuk tim,
Suruh tunjuk semua pemain2 yg di anggap bung towel mumpuni suruh dia nglatih dan  ....di adu mekanik dengan pemain2 pilihan STY ... Sama asuhan STY......clear biar tak banyak cakap itu si towel

Main di GBK....",1 tahun yang lalu (diedit),
YouTube,Towel anjeeng,1 tahun yang lalu,
YouTube,Naturalisasi yang kebablasan,1 tahun yang lalu,
YouTube,Pake pamen lokal ampe kiamat juga gabakal lolos PIALA DUNIA.. BERANI TARUHAN kuaci😁,1 tahun yang lalu,
YouTube,"Maaf bukan merendahkan pemaen lokal.. PEMAEN KITA LEMOT LOLA = LEMAH OTAK LODING LAMBAT..  dapet bola bingung mao di apain.. kalo pemain keturunan dari eropa sudah dilatih sejak dni bagaimana sistem bermain bola yh benar.. bukan cuma fisik dan tekhnik.. tapi IQ JUGA SANGAT PENTING..  kenapa jepang maju dgn pemain aslinya??? Karena ANAK2 JEPANG CERDAS ... ""SUDAHLAH CAPEK BAHAS SOAL PRMAEN LOKAL.. PAKAI AJA SEMUA PEMAIN KETURUNAN FULL SKUAD.. KECUALI ADA PEMAEN LOKAL YG MAIN DI SERIE A ATAU LA LIGA BARU PANGGIL KE TIMNAS.. pemaem lokal kita kayak ayam SAYUR.. gregetan nonton nya",1 tahun yang lalu,
YouTube,Si kunyuk nyerang  NYA STY TERUS,1 tahun yang lalu,
YouTube,"Sumpah udh tua towel ni tambah bikin gemes ya, coba aja towel ni suruh bentuk tim terus adu dgn tim sty lah, kita adu di lapangan aja gimna ?? Ini manusia2 yg iri pemain titipan nya tidak bisa main ke timnas kali..gtu amat bahas naturalisasi 🤔😅",1 tahun yang lalu (diedit),
YouTube,"Setiap pelatih punya karakter, karakter itu akan di tuangkan dalam kepelatihan baik dari Gizi, Fisik, Dan Taktikal skill......

Terserah STY mau ngaturnya gimana, kenapa Towel Ikut Campur....

Yg menentukan Pemain yg bisa mengikuti karakter STY kan STY sendiri.....😂",1 tahun yang lalu,
YouTube,"Dari dlu timnas Indonesia pke pemain lokal isi nya kalah terus main nya kaya gtu terus,kalau naik dikit ditimnas jdi terkenal  nikah main nya jelek, sekarang kombinasi pemain lokal dan naturalisasi itu permainan jadi bagus,,emang efek pemain naturalisasi,,,towel bangun team itu susah tak segampang anda bicara dan kritik,,,semua org bisa bicara kaya anda tapi anda tak bisa ngasih apa apa buat timnas udah diam aja lah bung towel jangan hanya modal bicara anda dulu masuk JD bagian pssi anda udah bisa berbuat apa disitu prestasi kah",1 tahun yang lalu,
YouTube,Emng si towel mah..gara gara nggak kebagian kursi aja..karena dia nggak bisa ngutak ngatik...mitra mafianya,1 tahun yang lalu,
YouTube,"Itu Towel Bahasa nya selalu ingin meluruskan...tujuanya dia ingin memanipulasi cara berpikir kita untuk ikut dia yaitu agar membenci STY....

Harusnya lawan gw itu debatnya..... Gw jawab semua mati kutu dia......

Hahaha",1 tahun yang lalu,
YouTube,Mau pemain lokal atau Naturalisasi...Aku bangga Lagu Indonesia Raya berkumandang 5x di Piala Asia U23..Selama ini belum pernah lagu indonesia raya berkumandang di kejuaraan  piala asia U23...Hanya di era STY lagu Indonesia Berkuamdang 5x di Piala Asia U23.,1 tahun yang lalu,
YouTube,"Towel pintar.. Pintar ngotot""pssi perlu Punya jubir yg bisa ngeladenin towel",1 tahun yang lalu,
YouTube,#boikotTOWEL,1 tahun yang lalu,
YouTube,BEDA orang cerdas dengan yg sakit,1 tahun yang lalu,
YouTube,"Soal mental pemain lokal yg dikatakan sty kenyataan kok bisa towel bilang pernyataan itu membelah berarti sitowel ini mulai dari pengurus dan pengamat tidak tahu apa2 makanya dia tidak mengakui kalau mental pemain lokal selama ini mental tempe dan bermain 1 babak sudah loyo dan tidak sanggup lagi berlari makanya timas kita selalu bulan2an tim dari timur tengah sudah pendek2 loyo lagi coba setelah sty jadi pelatih indonesia kuwait yg pernah menggunduli indonesia dikalahkan 2-1, dan  juni nanti irak pasti ditekuk",1 tahun yang lalu,
YouTube,"Otw report , 😂 ada towel",1 tahun yang lalu,
YouTube,Towel sama mulut nya seperti mulut ayam mau bertelur muak jijik,1 tahun yang lalu,
YouTube,Emang bner2 mancing emiso trua nih si toel,1 tahun yang lalu,
YouTube,"Metro tidak menghadirkan narsum yang kompeten kecuali hamdan. Mereka siapa kok berbicara sepakbola? Why metro? Kenapa undang mereke?

Anda sbg media harus riset untuk narsum",1 tahun yang lalu,
YouTube,"Yg diundang orang yg kemarin kalah sama kubu 02 hahahha ada ada aja metro tv, jgn dicampur adukan politik sm sepak bola.",1 tahun yang lalu,
YouTube,"Lebih bagus lg debat dengan dia kita sikat kaca mata nya biar nyungsep ke lumpur kan dia sdh burem mata nya sdh sutur sama kaya otak nya sdh burem remeng""",1 tahun yang lalu,
YouTube,"Bung towel banyak mengkritik hal""yang diluar dari sepakbola,,,pengen terlihat paling pintar tapi bodohnya yang jelas kelihatan,,",1 tahun yang lalu,
YouTube,Semakin diberi panggung si towel ini semakin hancur otak orang indo,1 tahun yang lalu,
YouTube,Towel ini jgn di kasih panggung terus harus nya,1 tahun yang lalu,
YouTube,"Stasiun tv semua sama ngundang towel terus cuma cari duit doank dari si towel,
Udh si towel orang sakit ,,,",1 tahun yang lalu,
